"Well ID","Well Label","Compound ID","Compound Name","Experiment","Dose [pM]","Dose Label","Start timestamp [µs]","Duration [µs]","Spike Count","Spike Frequency [Hz]"
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",62009800,79000,134,141.35
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",62150000,112000,199,148.065
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",68032800,317500,552,144.882
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",68385900,63200,138,181.962
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",74095000,266100,518,162.22
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",74393700,55400,135,203.069
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",79012300,351000,377,89.506
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",82739600,315000,630,166.667
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",83099900,61000,132,180.328
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",89011100,350800,332,78.867
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",93121200,294300,537,152.056
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",93484100,60700,140,192.202
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",98339700,323800,333,85.701
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",102135000,431200,788,152.288
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",102656900,70900,131,153.973
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",109714100,353300,674,158.977
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",110110300,73000,135,154.11
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",117611500,282600,471,138.889
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",117909600,69300,132,158.73
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",118046600,72100,147,169.903
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",125199100,305800,614,167.321
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",125548700,66800,139,173.403
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",132450600,295100,633,178.753
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",132799800,67800,140,172.075
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",137645900,428000,765,148.949
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",138117400,77300,138,148.771
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",145377200,331600,573,143.999
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",145708800,79600,129,135.05
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",145855800,76100,145,158.782
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",152978200,226200,492,181.256
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",153243000,62000,149,200.269
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",158936600,367500,651,147.619
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",164176200,385300,714,154.425
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",169924100,268000,597,185.634
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",170243700,55500,124,186.186
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",176341200,377900,370,81.591
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",180485800,313500,607,161.35
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",180843100,49800,115,192.436
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",186527100,295600,331,93.313
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",191441200,283200,592,174.2
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",191767700,54500,123,188.073
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",198087700,307400,617,167.263
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",198418500,72900,122,139.46
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",205924100,288100,604,174.708
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",206244400,53800,130,201.363
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",211324800,416300,358,71.663
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",215549200,323900,662,170.32
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",215904600,60000,128,177.778
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",221129800,491900,852,144.338
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",221651400,64600,129,166.409
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",228961100,300700,333,92.285
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",233288600,290400,558,160.124
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",233638400,54500,125,191.131
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",238691200,471700,405,71.55
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",243020100,318600,660,172.63
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",243418500,60600,132,181.518
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",248827700,368000,327,74.049
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",253421400,332100,583,146.291
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",253777200,47200,120,211.864
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",259084100,345200,339,81.837
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",263287600,305700,553,150.747
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",263632600,46800,112,199.43
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",270251200,416000,749,150.04
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",270724800,71300,146,170.64
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",278061700,367400,347,78.706
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",282609100,269700,595,183.846
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",282892400,55200,115,173.611
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",288090600,335500,337,83.706
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",292547200,297800,614,171.816
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",292888400,49900,124,207.081
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",298776900,439900,762,144.351
"22","D5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",299299300,67800,135,165.929
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",1848300,224000,431,160.342
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",4753600,311200,428,114.61
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",7604900,367700,469,106.291
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",8174600,135600,173,106.318
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",11165300,264600,437,137.629
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",14294700,280600,459,136.315
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",17528800,216800,424,162.977
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",17871100,130600,174,111.026
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",20824500,308600,421,113.685
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",24098500,240500,427,147.956
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",24507400,82000,160,162.602
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",27588000,268800,448,138.889
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",30526100,321200,459,119.085
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",33675100,324700,517,132.687
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",36836100,297900,470,131.476
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",39782200,350200,461,109.699
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",42852200,309200,470,126.671
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",45834300,262100,450,143.075
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",48959600,211500,412,162.333
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",49326900,96000,180,156.25
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",52334100,301200,507,140.272
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",55561700,233800,435,155.047
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",58572900,296300,527,148.217
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",61564800,292100,462,131.804
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",64628300,236100,439,154.948
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",67677300,257300,432,139.914
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",70701400,248400,449,150.631
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",73685700,239600,438,152.337
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",76594200,253600,445,146.228
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",79485900,266600,441,137.847
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",82261900,342400,458,111.468
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",85077000,241700,410,141.36
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",87949800,289500,436,125.504
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",90778700,223000,417,155.83
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",93487300,317200,444,116.646
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",94003600,102900,183,148.202
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",96736500,302300,460,126.806
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",99605200,253400,425,139.766
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",102498700,300100,436,121.071
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",102939900,114100,169,123.43
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",105868900,301400,501,138.52
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",108779600,358100,451,104.952
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",111792000,232400,436,156.34
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",114675600,324900,526,134.913
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",117659400,326600,488,124.515
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",120522700,262500,437,138.73
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",123543200,252000,427,141.204
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",126420300,262500,487,154.603
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",129295000,252400,426,140.65
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",132108500,319700,458,119.383
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",135025400,234600,394,139.955
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",135275800,56400,97,143.322
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",138073200,237200,410,144.042
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",140973400,241700,418,144.118
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",143701200,325300,435,111.436
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",144076700,80900,135,139.061
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",146884100,225100,421,155.857
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",149807400,385400,474,102.491
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",152749700,375200,551,122.379
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",155973900,249600,416,138.889
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",158942700,302500,561,154.545
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",162056100,328200,451,114.514
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",165266200,213600,403,157.225
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",168089200,260800,449,143.469
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",170951300,252400,441,145.602
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",173947700,219900,401,151.963
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",177014600,235500,465,164.544
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",179852100,239900,418,145.199
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",182598800,240000,407,141.319
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",185522100,296200,516,145.172
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",188470300,319600,483,125.939
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",191369900,246300,418,141.426
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",196377000,295100,443,125.099
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",196743600,97700,164,139.884
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",199529000,307600,527,142.772
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",202568300,227400,419,153.547
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",205408900,357200,438,102.184
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",205902400,104300,175,139.821
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",208664700,304000,479,131.305
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",211787200,299900,514,142.825
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",214817200,231400,435,156.655
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",217769300,221800,417,156.673
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",218018200,52900,102,160.681
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",220900000,279500,436,129.994
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",226082200,338200,530,130.593
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",229175100,291800,569,162.497
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",232244900,316500,439,115.587
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",235331000,250600,460,152.966
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",238187500,348400,574,137.294
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",241149900,274600,429,130.189
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",244253900,207200,410,164.897
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",247059700,369000,567,128.049
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",250214700,237200,437,153.527
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",255230400,324900,563,144.403
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",258107600,342500,467,113.625
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",261036800,194300,409,175.416
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",261390600,95600,175,152.545
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",264087100,292000,436,124.429
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",266908900,222700,448,167.64
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",269748400,235700,415,146.726
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",269984100,106000,114,89.623
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",272849100,252000,440,145.503
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",275650100,277200,454,136.484
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",278465200,286000,456,132.867
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",281431200,234900,414,146.871
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",284263400,280500,466,138.443
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",287238500,230100,402,145.589
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",287489100,39000,92,196.581
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",290170600,267600,459,142.937
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",293070400,271600,433,132.855
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",295983400,282900,436,128.432
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",299025800,264100,445,140.414
"3","A4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",299460000,131900,196,123.831
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",200,85400,156,152.225
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",265600,105000,153,121.429
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",2603800,276900,507,152.582
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",5109700,276200,480,144.823
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",5592600,109800,166,125.987
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",7915200,272500,460,140.673
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",10626400,268300,462,143.496
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",11097000,80200,147,152.743
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",13458300,272900,476,145.352
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",16103300,260600,464,148.376
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",16609500,125200,182,121.14
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",19071700,243400,399,136.606
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",19473100,78900,149,157.372
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",21924600,245900,440,149.112
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",24426200,259700,453,145.36
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",24927500,80600,162,167.494
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",27301300,292300,452,128.863
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",29837600,279200,489,145.953
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",30315100,106000,159,125
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",32552800,288100,473,136.816
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",35071200,290200,457,131.231
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",35572100,93400,166,148.108
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",38003300,251800,458,151.575
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",40509200,261400,459,146.327
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",41004500,130300,186,118.956
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",43251400,285200,466,136.162
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",45766100,247600,448,150.781
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",46219900,64000,141,183.594
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",48636400,228300,459,167.543
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",51172400,261700,456,145.204
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",51610300,85100,158,154.72
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",53972900,293100,494,140.453
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",56543200,270500,470,144.794
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",59099600,258100,466,150.458
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",59563600,86600,145,139.53
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",61865300,266000,449,140.664
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",64377700,258000,474,153.101
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",66878200,255700,475,154.804
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",67401100,89800,177,164.254
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",69776100,255000,438,143.137
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",70226000,92000,148,134.058
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",72547600,279000,469,140.084
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",75165900,253700,406,133.36
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",75432800,42500,81,158.824
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",77723700,259200,466,149.82
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",80154400,245100,422,143.479
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",80562500,86400,149,143.711
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",82888200,273200,462,140.922
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",85419300,251000,468,155.378
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",85904100,107200,165,128.265
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",88170300,268800,462,143.229
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",90709000,241100,442,152.772
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",91125200,86600,154,148.191
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",93398400,291000,482,138.03
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",95967700,271200,478,146.878
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",98364900,281300,454,134.495
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",98868300,97800,169,144.001
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",101198800,254700,444,145.269
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",103853300,232800,409,146.406
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",104277900,58800,136,192.744
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",106586900,243900,428,146.235
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",109042600,267300,451,140.604
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",109481900,84600,148,145.784
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",111746800,259900,488,156.47
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",114252800,282100,474,140.021
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",116757100,277300,476,143.046
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",117313200,108400,170,130.689
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",119584000,246100,445,150.684
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",122005800,245200,460,156.335
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",124419200,252900,400,131.804
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",124811200,64900,137,175.912
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",127090100,241100,435,150.353
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",129539400,275000,447,135.455
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",130012800,93400,156,139.186
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",132356000,254700,444,145.269
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",134752500,276600,459,138.286
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",137223000,314600,517,136.946
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",139668100,283600,499,146.627
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",142119900,268300,455,141.322
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",144453000,261900,449,142.866
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",144964100,92000,170,153.986
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",147151900,268300,456,141.633
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",149606600,246200,435,147.238
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",150079000,83400,168,167.866
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",152285200,249700,442,147.51
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",154612600,281100,430,127.475
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",155188600,128300,196,127.306
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",157550800,226200,410,151.046
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",157978400,112500,165,122.222
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",160303500,287600,477,138.213
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",162780200,252400,429,141.64
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",163271200,115000,183,132.609
"21","D4","Hippocampus","","20230605_Hippocampus_pMEA_001","0","Control",165538500,287000,451,130.952
