"Channel ID","Channel Label","Well ID","Well Label","Compound ID","Compound Name","Experiment","Dose [pM]","Dose Label","Start timestamp [µs]","Duration [µs]","Spike Count","Spike Frequency [Hz]"
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",222555200,81700,18,208.078
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",226109500,90600,15,154.525
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",229226900,178600,42,229.563
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",229445600,26400,8,265.152
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",229530800,37400,9,213.904
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",229658200,51100,9,156.556
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",230407600,111200,24,206.835
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",231704000,145700,26,171.585
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",239800900,120900,26,206.782
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",243098300,116800,29,239.726
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",243240700,23400,7,256.41
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",243308500,35900,9,222.841
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",243395300,32900,8,212.766
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",243522700,61400,11,162.866
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",244336500,124100,24,185.334
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",254041200,104100,20,182.517
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",257142600,152300,35,223.244
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",257327700,20800,7,288.462
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",257397800,36500,10,246.575
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",257510500,29800,9,268.456
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",258555600,182200,35,186.608
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",269650300,119600,22,175.585
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",275916200,136900,33,233.747
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",276078600,24800,7,241.935
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",276156300,26900,8,260.223
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",276253800,31800,8,220.126
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",276406000,44300,5,90.293
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",277057900,119800,23,183.639
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",278578500,171100,28,157.802
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",285012800,142700,28,189.208
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",291954200,117800,30,246.18
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",292164000,35300,9,226.629
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",292257400,27500,8,254.545
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",292415500,40900,12,268.949
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",293243900,135200,28,199.704
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",293404300,34800,8,201.149
"165","22","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",299522400,135600,25,176.991
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",3279600,115000,29,243.478
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",3432700,28100,8,249.11
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",3514100,26800,8,261.194
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",3614700,37900,9,211.082
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",4664700,58000,7,103.448
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",4759700,33100,5,120.846
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",11355500,148200,33,215.924
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",11546600,22300,8,313.901
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",11624200,34500,10,260.87
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",11776200,33300,10,270.27
